imdb_name_id,DOB
1703032,18-12-1960
1703086,1968 in Estonia
1703104,
1703146,
1703159,
1703161,
1703188,21-03-1983
1703242,05-01-1981
1703244,
1703272,
1703287,
1703337,13-11-1982
1703361,02-02-1977
1703391,01-01-1976
1703399,05-08-1976
1703410,17-12-1984
1703463,24-01-1984
1703466,30-08-1975
1703481,27-04-1972
1703498,
1703499,05-02-1987
1703507,
1703525,
1703536,02-04-1979
1703537,12-07-1978
1703576,"1967 in Shenyang, Liaoning Province, China"
1703577,25-08-1987
1703581,30-01-1975
1703582,
1703596,
1703597,08-03-1960
1703608,
1703612,
1703622,
1703635,
1703639,01-03-1968
1703664,
1703669,
1703678,
1703680,
1703687,
1703696,13-10-1973
1703702,
1703718,
1703725,
1703726,
1703748,
1703773,
1703785,
1703786,
1703790,
1703800,
1703813,
1703817,
1703822,
1703824,
1703840,19-08-1972
1703845,
1703850,
1703853,
1703856,
1703864,
1703865,
1703877,
1703891,
1703897,
1703899,"1977 in Alzira, València, Comunitat Valenciana, Spain"
1703919,
1703920,
1703925,
1703927,
1703933,14-01-1981
1703936,
1703946,
1703947,
1703951,
1703965,
1703993,
1704137,
1704166,14-01-1976
1704277,
1704427,
1704500,28-09-1979
1704529,
1704554,11-09-1981
1704779,
1704795,
1704813,04-10-1980
1704951,
1704969,
1705034,21-10-1989
1705050,
1705051,13-04-1985
1705083,05-12-1980
1705090,22-09-1982
1705158,22-09-1983
1705194,
1705209,
1705210,
1705229,12-01-1978
1705230,
1705242,15-04-1995
1705284,19-07-1992
1705289,
1705301,05-09-1995
1705334,25-04-1974
1705363,04-04-1910
1705364,"1980 in Barcelona, Barcelona, Catalonia, Spain"
1705374,
1705395,30-09-1989
1705473,22-08-1976
1705502,13-05-1977
1705517,
1705524,
1705546,
1705553,
1705578,20-08-1978
1705638,"1994 in Madrid, Spain"
1705644,09-12-1979
1705648,
1705652,
1705656,31-12-1980
1705671,
1705688,12-01-1979
1705693,
1705720,
1705738,
1705765,
1705766,
1705785,
1705788,19-04-1976
1705798,"1985 in Uddevalla, Västra Götalands län, Sweden"
1705804,
1705857,
1705911,
1705915,
1705919,
1705971,28-09-1981
1705979,
1706076,09-02-1982
1706140,1975 in USA
1706155,
1706261,15-12-1980
1706441,
1706456,
1706457,
1706458,
1706465,
1706468,
1706476,
1706477,
1706487,
1706559,
1706565,
1706571,31-12-1963
1706576,
1706585,
1706602,
1706711,
1706736,
1706744,
1706747,
1706767,20-12-1983
1706803,
1706832,
1706890,
1706905,
1706954,"1975 in Leipzig, Germany"
1706961,
1707018,24-04-1998
1707055,
1707059,
1707073,
1707109,
1707116,
1707168,
1707246,
1707265,
1707307,
1707326,
1707398,
1707408,
1707409,
1707414,19-03-1969
1707420,
1707435,
1707460,
1707513,
1707580,
1707602,
1707603,
1707654,08-06-1931
1707655,
1707665,
1707680,
1707681,01-12-1977
1707688,
1707710,
1707712,12-08-1980
1707733,
1707746,
1707764,
1707769,19-02-1977
1707805,
1707862,
1707863,
1707867,
1707874,19-12-1978
1707877,
1707926,
1707939,
1707988,
1707997,06-11-1972
1708033,
1708042,
1708049,
1708054,
1708055,
1708058,
1708078,
1708092,
1708104,
1708107,
1708171,26-03-1979
1708276,23-02-1979
1708283,
1708414,
1708439,
1708440,
1708505,18-08-1970
1708522,
1708548,
1708572,
1708581,
1708593,
1708631,18-03-1982
1708637,
1708649,
1708659,
1708668,
1708683,
1708689,
1708705,
1708725,
1708783,17-01-1954
1708798,16-11-1981
1708816,
1708832,
1708847,
1708887,
1708932,
1708951,
1708957,04-03-1987
1709004,
1709008,02-06-1981
1709175,
1709194,
1709225,20-01-1977
1709238,
1709239,
1709247,
1709254,
1709256,
1709264,24-10-1977
1709305,
1709313,14-06-1923
1709339,31-07-1975
1709345,
1709361,
1709365,
1709372,
1709379,
1709384,
1709393,
1709394,
1709401,
1709410,
1709423,
1709438,
1709441,
1709444,
1709450,
1709457,
1709461,
1709467,
1709468,09-12-1980
1709471,
1709475,
1709480,
1709486,
1709524,02-02-1974
1709527,
1709530,
1709539,
1709548,13-03-1982
1709549,02-05-1967
1709551,
1709553,
1709555,
1709559,
1709565,
1709571,
1709588,
1709590,15-04-1973
1709593,
1709594,
1709599,
1709600,
1709602,
1709606,
1709607,
1709611,
1709617,
1709623,
1709625,
1709627,
1709642,
1709649,
1709653,
1709654,
1709655,
1709657,
1709667,
1709689,
1709691,
1709696,
1709700,
1709784,
1709809,
1709819,
1709845,
1709882,
1709988,
1710186,
1710192,
1710209,
1710242,
1710309,13-03-1990
1710355,
1710485,
1710524,
1710548,
1710783,
1710817,
1710833,
1710834,
1710843,
1710986,
1711052,12-03-1979
1711066,
1711090,
1711114,22-07-1996
1711156,
1711203,
1711232,
1711293,
1711335,"1972 in Kraków, Malopolskie, Poland"
1711344,
1711356,10-03-1964
1711373,
1711376,
1711389,"1970 in Bury, Greater Manchester, Manchester, England, UK"
1711408,
1711449,
1711604,
1711640,
1711645,15-07-1977
1711652,"1974 in Galway, Ireland"
1711674,
1711692,
1711693,
1711697,30-03-1975
1711707,
1711732,
1711754,24-02-1974
1711792,09-01-1979
1711829,23-03-1986
1711839,
1711842,05-04-1958
1711858,
1711860,
1711861,
1711885,
1711887,
1711902,
1711916,
1711920,
1711933,
1711948,26-04-1986
1711955,
1711988,
1712000,
1712005,
1712020,
1712130,
1712161,
1712175,10-06-1988
1712181,
1712297,
1712301,
1712313,
1712314,
1712317,
1712318,
1712330,
1712348,
1712349,
1712350,
1712356,18-10-1969
1712358,
1712362,
1712383,
1712401,
1712417,
1712420,
1712477,17-07-1979
1712512,
1712534,
1712549,
1712666,
1712694,
1712811,27-05-1957
1712844,14-03-1981
1713004,
1713059,
1713213,
1713233,
1713244,
1713248,
1713268,
1713280,
1713281,
1713292,
1713293,
1713322,
1713393,
1713410,
1713423,
1713427,
1713450,
1713453,30-01-1931
1713457,
1713518,24-02-1922
1713558,
1713571,
1713614,
1713632,11-02-1985
1713653,25-06-1982
1713684,
1713716,11-01-1921
1713957,02-05-1967
1714018,24-05-1982
1714023,
1714030,
1714096,
1714120,
1714224,
1714226,1947
1714236,12-01-1948
1714255,
1714260,19-11-1987
1714262,
1714263,
1714273,
1714338,
1714496,
1714501,
1714506,
1714511,
1714518,10-06-1958
1714526,
1714577,
1714578,
1714581,
1714588,
1714602,05-11-1973
1714608,
1714614,
1714615,
1714616,06-01-1975
1714622,
1714668,
1714749,19-12-1974
1714766,
1714787,
1714788,
1714792,
1714800,
1714819,25-06-1946
1714822,
1714847,01-11-1969
1714874,
1714881,
1714893,
1714914,27-03-1968
1714943,28-11-1984
1714957,
1714959,
1714968,04-10-1978
1714990,17-09-1997
1715024,"1971 in Cairo, Egypt"
1715025,05-12-1983
1715068,
1715086,18-10-1972
1715091,04-10-1972
1715106,
1715107,
1715118,16-07-1987
1715120,03-01-1974
1715144,12-12-1978
1715145,
1715167,
1715168,1980 in Poland
1715189,30-08-1987
1715194,29-05-1982
1715205,05-01-1984
1715217,
1715239,
1715257,22-08-1978
1715275,28-02-1984
1715297,20-07-1977
1715403,
1715413,
1715437,18-06-1985
1715450,"1968 in Bottrop, Germany"
1715451,1975 in Israel
1715453,
1715454,
1715460,04-11-1977
1715466,04-01-1975
1715482,
1715497,
1715502,
1715510,
1715530,
1715537,
1715549,
1715552,
1715570,
1715571,
1715576,
1715577,"1978 in Tehran, Iran"
1715581,
1715585,
1715599,
1715604,
1715648,
1715668,
1715680,
1715683,
1715691,
1715692,
1715706,
1715714,
1715715,
1715718,
1715721,
1715739,
1715745,
1715746,01-01-1901
1715747,
1715748,08-08-1974
1715754,
1715758,
1715762,
1715875,
1715881,
1715886,
1715901,08-02-1962
1715970,
1715981,29-10-1976
1716006,
1716062,
1716098,
1716179,
1716232,
1716288,
1716507,16-10-1981
1716596,
1716636,01-10-1979
1716653,
1716662,15-09-1983
1716685,
1716704,
1716724,21-04-1956
1716790,27-02-1980
1716799,
1716855,06-12-1975
1716864,
1716880,12-09-1978
1716885,
1716903,
1716909,12-11-1951
1716920,
1716923,1980
1716931,
1716941,
1716963,
1717004,
1717045,
1717057,06-08-1982
1717060,
1717079,
1717087,
1717092,16-09-1969
1717134,16-05-1982
1717138,25-03-1988
1717144,
1717147,
1717152,14-12-1984
1717177,
1717182,
1717183,15-08-1980
1717196,"1979 in Kortrijk, Flanders, Belgium"
1717222,04-08-1961
1717233,
1717250,01-01-1968
1717275,
1717295,
1717331,05-08-1969
1717358,24-01-1971
1717383,
1717409,
1717442,
1717448,
1717471,
1717476,16-03-1981
1717497,
1717541,07-05-1982
1717550,
1717573,15-03-1979
1717582,15-05-1987
1717589,
1717610,
1717641,11-04-1967
1717645,
1717682,04-08-1977
1717712,
1717747,26-04-1971
1717798,
1717835,
1717857,25-06-1941
1717859,05-05-1985
1717861,
1717864,15-06-1983
1717882,
1717886,03-12-1977
1717924,28-10-1981
1717925,
1717930,
1717949,14-09-1975
1717957,"1978 in Prague, Czechoslovakia [now Czech Republic]"
1717961,1968
1717982,1990
1717985,
1717992,
1717997,
1718000,
1718013,
1718014,
1718017,
1718020,
1718023,
1718024,
1718033,
1718041,1890-03-03
1718044,
1718052,
1718053,
1718054,
1718056,15-10-1908
1718060,
1718067,
1718082,
1718098,
1718100,
1718114,
1718123,
1718131,
1718132,
1718144,
1718150,
1718152,26-04-1974
1718181,
1718184,11-09-1978
1718191,
1718198,
1718205,
1718209,
1718213,
1718229,
1718236,04-06-1982
1718247,
1718253,
1718271,
1718283,06-12-1960
1718286,
1718298,
1718307,
1718326,
1718327,
1718336,26-03-1979
1718339,
1718343,
1718446,
1718602,
1718773,
1718864,10-12-1978
1718906,
1718953,
1719084,
1719174,
1719186,
1719204,
1719205,
1719234,
1719329,
1719342,11-05-1982
1719383,30-03-1982
1719503,09-01-1974
1719523,
1719631,
1719673,20-08-1984
1719697,08-08-1978
1719845,21-06-1977
1719883,1976
1719900,
1719901,14-11-1956
1719961,
1719989,
1720000,
1720028,22-04-1986
1720035,26-02-1975
1720078,
1720082,
1720113,
1720119,14-03-1966
1720129,
1720133,12-11-1984
1720175,
1720203,
1720228,05-12-1989
1720237,19-06-1982
1720244,
1720245,
1720336,
1720364,
1720386,
1720418,
1720426,
1720447,
1720453,
1720458,
1720459,
1720466,
1720474,
1720477,
1720505,
1720530,05-11-1981
1720535,"1967 in Bolzano, Trentino-Alto Adige, Italy"
1720536,1872-04-22
1720540,
1720541,26-09-1969
1720634,
1720648,1971 in UK
1720652,
1720685,
1720694,
1720696,
1720703,23-02-1979
1720728,31-01-1972
1720733,
1720736,
1720802,
1720808,
1720839,
1720846,
1720873,
1720876,16-08-1979
1720878,
1720889,
1720903,
1720910,
1720929,
1720995,14-08-1911
1721014,
1721039,
1721063,01-11-1983
1721070,
1721072,09-12-1969
1721077,26-09-1966
1721081,
1721083,
1721091,
1721095,
1721126,"1983 in Donaghadee, Northern Ireland, UK"
1721156,18-10-1976
1721157,
1721172,18-07-1957
1721196,16-07-1990
1721217,
1721220,18-01-1980
1721326,
1721465,
1721503,
1721575,
1721617,
1721649,
1721660,
1721755,14-12-1980
1721790,19-01-1958
1721795,
1721802,22-07-1924
1721806,03-08-1972
1721807,
1721834,10-01-1975
1722032,
1722033,
1722034,"1960 in Granada, Granada, Andalucía, Spain"
1722044,
1722045,
1722055,
1722077,
1722079,"1978 in Paris, France"
1722111,
1722161,
1722234,
1722281,13-12-1956
1722308,
1722351,
1722355,12-12-1936
1722358,
1722389,
1722394,
1722415,
1722445,
1722521,
1722619,
1722716,
1722729,
1722737,
1722760,
1722762,25-11-1942
1722785,
1722874,
1722893,
1722914,08-06-1984
1722996,
1723010,
1723030,16-09-1983
1723032,13-12-1900
1723094,"1975 in Miami, Florida, USA"
1723110,29-12-1979
1723148,17-12-1980
1723172,
1723177,08-05-1979
1723190,25-12-1978
1723193,
1723199,"1982 in Minneapolis, Minnesota, USA"
1723209,
1723211,
1723213,
1723225,17-06-1970
1723228,
1723231,
1723239,
1723252,
1723264,05-10-1923
1723281,
1723301,
1723315,
1723341,
1723342,
1723349,
1723367,
1723373,
1723381,
1723394,
1723398,03-08-1973
1723405,
1723409,
1723410,
1723411,
1723415,
1723422,
1723428,
1723436,
1723456,
1723464,
1723549,
1723648,
1723688,
1723971,
1724035,
1724091,
1724123,
1724319,01-07-1973
1724323,16-07-1979
1724347,15-02-1984
1724521,
1724526,12-05-1972
1724568,
1724581,
1724602,
1724635,28-05-1938
1724638,
1724691,
1724692,
1724694,03-07-1981
1724714,
1724733,
1724742,07-03-1991
1724758,
1724802,
1724833,15-08-1981
1724912,
1724927,
1724933,"1971 in Madrid, Madrid, Spain"
1724970,
1724976,
1724980,
1724982,
1724987,
1724989,
1725014,
1725022,07-01-1974
1725039,
1725063,
1725073,
1725155,
1725182,
1725183,
1725186,
1725195,26-10-1968
1725223,
1725250,
1725261,
1725322,03-10-1983
1725363,
1725456,07-06-1957
1725464,
1725469,28-06-1979
1725514,
1725691,23-07-1977
1725729,1888-07-04
1725768,19-01-1932
1725808,
1725828,
1725838,
1725839,
1725847,
1725848,26-03-1982
1725860,
1725950,
1725951,
1725975,06-01-1977
1726021,11-11-1980
1726032,
1726122,25-03-1980
1726179,
1726207,
1726221,
1726230,
1726235,
1726240,
1726242,
1726256,
1726262,
1726318,
1726352,
1726378,11-02-1984
1726385,
1726452,
1726457,
1726523,
1726528,
1726531,
1726542,11-08-1944
1726555,
1726563,19-09-1990
1726578,14-07-1986
1726595,23-02-1984
1726647,
1726661,
1726663,
1726667,
1726686,
1726691,03-10-1980
1726830,
1726835,
1726844,
1726852,
1726854,
1726876,
1726887,
1726901,
1726912,
1726915,
1726919,10-06-1956
1726920,
1726927,30-09-1990
1726938,12-01-1966
1726940,
1726942,09-02-1978
1726945,
1726958,
1726978,19-05-1983
1726993,21-05-1984
1727005,20-09-1972
1727010,
1727012,"1965 in Trabzon, Turkey"
1727020,05-10-1981
1727075,
1727096,
1727100,18-01-1979
1727134,12-04-1962
1727188,10-10-1968
1727189,
1727198,
1727210,04-01-1980
1727243,
1727304,12-05-1983
1727307,
1727310,30-11-1976
1727317,23-11-1984
1727348,
1727356,"1985 in Sutton Coldfield, West Midlands, England, UK"
1727367,03-02-1976
1727394,18-01-1983
1727396,14-04-1952
1727457,10-09-1979
1727458,"1961 in Istanbul, Turkey"
1727489,21-02-1978
1727495,
1727502,19-03-1979
1727511,
1727535,18-10-1972
1727541,12-04-1980
1727569,06-03-1967
1727621,18-12-1972
1727641,
1727696,10-10-1979
1727704,
1727740,21-05-1968
1727756,
1727759,03-05-1979
1727762,03-03-1977
1727781,
1727809,06-11-1980
1727823,
1727825,28-04-1996
1727889,
1727901,
1727914,
1727925,
1727943,
1727951,09-02-1974
1727956,
1728028,01-12-1977
1728072,
1728085,09-02-1964
1728099,07-04-1976
1728115,
1728121,
1728127,
1728161,04-04-1972
1728167,
1728174,
1728175,
1728178,06-07-1965
1728188,
1728190,
1728206,21-12-1990
1728213,23-12-1987
1728214,20-02-1962
1728222,07-02-1975
1728237,
1728249,06-06-1977
1728301,17-02-1977
1728311,
1728322,
1728347,11-03-1982
1728370,
1728379,23-11-1981
1728395,16-06-1983
1728396,
1728411,19-05-1980
1728474,10-07-1974
1728475,
1728480,
1728485,
1728486,
1728487,
1728497,28-06-1978
1728502,
1728521,
1728524,
1728526,30-04-1978
1728541,
1728627,20-08-1970
1728630,
1728632,14-09-1985
1728642,11-08-1952
1728654,
1728685,
1728699,
1728729,01-09-1981
1728731,
1728748,27-10-1980
1728753,20-02-1964
1728784,
1728790,23-06-1977
1728792,
1728821,17-03-1976
1728830,
1728831,03-03-1950
1728833,
1728853,30-10-1978
1728860,
1728878,17-03-1981
1728933,09-03-1980
1728948,28-07-1978
1728957,01-01-1973
1728959,05-09-1982
1728965,
1729013,
1729014,05-07-1979
1729015,"1948 in Tunceli, Turkey"
1729043,28-04-1984
1729048,
1729057,
1729063,29-11-1979
1729064,
1729068,
1729072,
1729094,
1729095,05-12-1972
1729100,
1729102,
1729104,
1729108,
1729109,02-08-1967
1729114,
1729116,07-10-1975
1729117,11-06-1976
1729119,
1729121,29-03-1967
1729122,16-09-1970
1729126,25-07-1960
1729127,
1729128,
1729135,
1729144,
1729145,08-06-1978
1729156,
1729160,
1729163,19-06-1978
1729171,16-08-1961
1729183,
1729191,02-10-1974
1729193,
1729216,19-08-1980
1729218,
1729222,
1729225,"1978 in Istanbul, Turkey"
1729232,12-01-1964
1729237,"1967 in Mérida, Venezuela"
1729240,
1729248,29-11-1966
1729250,"1975 in Bernkastel-Kues, Rhineland-Palatinate, Germany"
1729259,
1729276,
1729288,08-01-1953
1729294,1962
1729295,
1729303,
1729304,
1729308,
1729313,
1729322,
1729323,
1729324,
1729325,
1729332,
1729334,1889-11-14
1729338,"1932 in Erzincan, Turkey"
1729341,
1729348,
1729349,
1729354,
1729382,
1729386,
1729394,
1729419,
1729423,26-08-1967
1729428,
1729436,
1729446,
1729447,24-06-1973
1729451,
1729453,09-01-1949
1729470,
1729477,"1979 in Bonn, North Rhine-Westphalia, Germany"
1729481,
1729494,
1729506,16-08-1958
1729514,21-09-1973
1729542,
1729544,
1729547,
1729579,
1729582,
1729583,
1729601,
1729607,
1729608,
1729611,
1729612,
1729619,
1729624,"1961 in Ishikawa, Japan"
1729629,
1729631,
1729637,
1729638,
1729684,
1729688,
1729689,
1729691,19-07-1977
1729701,
1729712,
1729728,
1729730,10-07-1982
1729744,
1729752,
1729755,
1729756,
1729785,
1729803,
1729823,
1729834,
1729835,
1729836,28-12-1971
1729846,
1729857,09-08-1979
1729861,
1729866,05-11-1977
1729890,
1729899,07-02-1975
1729915,
1729935,
1729945,
1729947,
1729950,
1729961,25-01-1979
1729968,
1729978,
1729980,
1729984,
1730007,
1730029,
1730030,
1730036,07-10-1972
1730037,
1730065,
1730084,
1730090,
1730162,
1730201,
1730211,
1730221,10-01-1982
1730237,
1730270,
1730404,
1730423,
1730442,
1730503,
1730629,
1730671,
1730699,20-03-1979
1730869,25-10-1973
1730879,
1730895,
1730936,29-11-1982
1730984,
1730987,
1730991,
1730998,
1731013,
1731046,
1731076,
1731154,"1975 in Tehran, Iran"
1731166,
1731219,
1731256,
1731262,
1731359,
1731373,
1731401,
1731421,23-10-1994
1731425,12-10-1997
1731470,
1731479,"1978 in Petah Tikva, Israel"
1731508,
1731565,
1731613,
1731624,01-06-1978
1731629,26-07-1979
1731650,06-10-1984
1731658,16-12-1966
1731669,31-05-1971
1731673,
1731694,17-10-1983
1731701,05-05-1983
1731720,18-10-1981
1731751,"1926 in Decatur, Illinois, USA"
1731752,
1731757,
1731770,
1731786,26-02-1993
1731797,02-11-1984
1731801,14-08-1973
1731804,
1731828,
1731836,
1731844,03-01-1972
1731850,
1731898,
1731922,
1731937,11-06-1970
1731946,
1732008,
1732017,01-04-1973
1732032,1975
1732053,
1732122,
1732138,
1732191,19-06-1976
1732197,
1732270,11-06-1975
1732274,04-12-1973
1732299,
1732318,13-04-1979
1732322,17-10-1963
1732337,
1732344,
1732346,
1732351,"1980 in Istanbul, Turkey"
1732368,
1732403,21-04-1982
1732408,
1732415,
1732437,
1732498,
1732519,23-09-1982
1732548,16-08-1978
1732553,01-09-1978
1732579,31-10-1983
1732597,
1732632,
1732645,
1732676,
1732715,
1732720,
1732761,
1732765,
1732795,
1732806,08-12-1972
1732826,
1732831,28-03-1968
1732840,"1973 in Düsseldorf, North Rhine-Westphalia, Germany"
1732848,08-02-1970
1732858,
1732868,
1732880,
1732883,
1732889,01-10-1964
1732890,
1732903,
1732913,
1732926,04-12-1965
1732932,
1732946,
1732955,
1732963,
1732965,
1732967,"1970 in Casablanca, Morocco"
1732975,
1732981,26-03-1970
1732990,
1733002,
1733015,
1733016,
1733017,
1733026,
1733053,
1733076,
1733108,1956
1733116,
1733117,
1733122,
1733130,
1733140,
1733182,
1733191,
1733195,
1733216,
1733218,
1733220,
1733243,
1733256,28-05-1965
1733261,
1733286,
1733301,14-04-1949
1733303,25-03-1958
1733304,
1733305,
1733308,
1733309,
1733310,
1733312,04-11-1976
1733317,18-06-1975
1733321,
1733328,
1733333,
1733337,
1733365,
1733416,
1733422,
1733438,
1733488,25-10-1985
1733517,
1733558,
1733624,
1733629,
1733674,
1733756,
1733778,27-07-1978
1733971,
1733986,
1734074,
1734101,
1734107,
1734184,
1734202,
1734209,
1734240,
1734268,
1734271,
1734291,
1734348,
1734356,
1734380,28-06-1968
1734479,
1734501,
1734511,
1734589,
1734595,
1734596,
1734602,
1734620,
1734623,29-11-1982
1734633,
1734644,
1734654,
1734661,
1734670,"1973 in Cantabria, Spain"
1734674,
1734675,
1734700,30-11-1977
1734704,
1734745,06-03-1951
1734747,18-09-1988
1734776,
1734777,
1734783,
1734785,10-01-1970
1734857,01-02-1971
1734873,07-09-1979
1734927,
1734947,
1735048,05-07-1982
1735055,
1735083,
1735093,
1735120,20-05-1988
1735142,02-04-1979
1735184,
1735235,21-03-1980
1735292,
1735332,13-08-1976
1735344,
1735347,
1735351,
1735362,
1735367,15-04-1971
1735387,
1735395,
1735407,
1735410,
1735418,
1735425,
1735427,1972 in Prague
1735434,
1735438,19-08-1951
1735451,
1735464,
1735477,
1735500,
1735543,16-11-1981
1735620,
1735642,26-12-1969
1735651,
1735659,
1735826,
1735848,
1735905,
1735983,
1735994,
1736030,13-11-1981
1736162,
1736171,08-07-1981
1736193,17-05-1960
1736231,
1736268,
1736326,
1736380,
1736386,28-05-1984
1736406,
1736432,
1736488,
1736502,
1736524,25-11-1989
1736569,
1736575,
1736667,29-06-1986
1736678,
1736710,24-04-1976
1736745,
1736769,28-01-1998
1736793,
1736846,
1736881,
1736914,
1736927,
1736937,
1736999,
1737008,27-10-1975
1737079,
1737155,
1737171,
1737194,
1737241,
1737298,15-06-1977
1737306,
1737326,
1737327,
1737330,
1737338,
1737352,
1737387,11-02-1971
1737424,
1737432,
1737436,
1737449,
1737527,
1737693,
1737732,
1737760,01-06-1986
1737974,
1737994,04-01-1982
1738018,
1738026,
1738046,17-06-1979
1738059,05-01-1987
1738082,
1738091,01-05-1987
1738113,
1738132,
1738143,
1738155,
1738157,
1738172,28-05-1983
1738176,14-02-1981
1738187,
1738197,18-10-1977
1738243,25-09-1986
1738264,
1738315,
1738359,
1738372,02-11-1986
1738377,
1738388,
1738408,
1738430,16-11-1985
1738437,
1738464,
1738477,17-03-1974
1738489,
1738506,
1738567,
1738584,
1738668,
1738698,23-09-1969
1738702,
1738704,
1738712,
1738714,
1738719,17-05-1953
1738734,15-11-1969
1738735,1885-07-30
1738737,20-03-1967
1738738,
1738745,
1738764,
1738774,
1738794,
1738801,
1738802,
1738811,
1738813,
1738814,
1738815,"1966 in Toulouse, Haute-Garonne, Midi-Pyrénées, France"
1738823,
1738843,06-05-1960
1738853,
1738858,
1738870,
1738875,
1738945,
1738956,
1738960,
1738966,
1738971,
1738978,
1739032,
1739039,31-10-1978
1739046,05-05-1957
1739112,
1739280,
1739317,
1739338,19-08-1980
1739360,
1739361,
1739372,
1739400,
1739402,
1739405,
1739457,24-02-1982
1739472,
1739486,
1739500,
1739589,
1739729,
1739764,16-08-1983
1739765,
1739807,22-05-1981
1739819,
1739844,06-04-1994
1739873,07-02-1986
1739889,
1739904,
1739929,
1739988,22-09-1967
1740044,
1740097,12-03-1982
1740112,
1740117,
1740122,05-05-1988
1740127,23-08-1979
1740242,
1740259,
1740263,
1740266,24-12-1981
1740286,25-08-1982
1740287,
1740290,04-04-1971
1740295,
1740296,
1740299,
1740301,
1740317,
1740334,
1740366,22-01-1993
1740381,24-06-1994
1740417,
1740500,05-08-1985
1740540,02-12-1978
1740563,
1740618,
1740629,
1740677,
1740684,24-04-1981
1740696,1900
1740706,
1740711,
1740765,27-05-1980
1740772,"1952 in New York City, New York, USA"
1740780,
1740835,17-07-1961
1740857,
1740873,
1740888,
1740890,
1740957,
1740971,
1741002,28-10-1982
1741040,
1741089,
1741096,
1741105,09-12-1957
1741249,
1741333,
1741345,01-01-1983
1741362,
1741455,
1741468,03-07-1984
1741471,
1741480,
1741482,04-06-1960
1741486,
1741500,
1741652,
1741676,
1741731,
1741736,
1741741,
1741759,29-03-1983
1741784,
1741837,
1741856,05-08-1999
1741912,
1741921,21-11-1977
1741946,
1741951,23-06-1980
1741952,"1971 in Athens, Greece"
1741967,
1741972,29-05-1974
1742109,
1742119,01-07-1984
1742168,
1742178,
1742190,
1742208,12-03-1980
1742210,
1742224,
1742241,
1742252,16-12-1982
1742282,
1742306,
1742308,
1742313,14-02-1983
1742325,
1742326,
1742328,
1742330,
1742335,
1742349,18-09-1973
1742374,
1742427,09-10-1972
1742436,1989
1742455,
1742493,1972
1742527,13-04-1991
1742600,06-11-1976
1742602,
1742604,
1742608,
1742630,08-02-1975
1742649,08-12-1974
1742682,
1742702,"1976 in Brecht, Flanders, Belgium"
1742703,01-01-1958
1742708,26-03-1996
1742715,
1742735,
1742814,
1742826,
1742842,20-01-1961
1742866,
1742898,
1742910,
1742914,1982
1742920,
1742926,
1743005,
1743023,17-11-1980
1743029,
1743031,19-09-1986
1743101,30-07-1992
1743114,03-08-1993
1743144,
1743161,
1743166,14-05-1986
1743180,01-07-1992
1743208,25-07-1987
1743229,
1743231,
1743277,
1743297,
1743304,
1743314,31-07-1985
1743325,
1743336,
1743348,
1743355,
1743370,
1743373,07-02-1953
1743386,
1743389,
1743403,"1929 in Berlin, Germany"
1743407,
1743408,
1743415,
1743430,
1743441,31-08-1929
1743446,
1743448,
1743457,08-06-1967
1743465,
1743466,
1743492,21-10-1972
1743504,
1743508,
1743509,
1743518,
1743520,01-06-1973
1743525,
1743547,
1743584,
1743585,
1743612,
1743631,
1743653,11-12-1976
1743654,
1743657,
1743678,
1743692,
1743700,
1743704,
1743706,23-04-1975
1743736,
1743737,
1743738,
1743744,
1743745,
1743748,
1743755,
1743767,
1743772,
1743777,
1743787,13-11-1974
1743795,26-08-1976
1743797,
1743813,
1743833,
1743835,
1743842,
1743848,
1743855,22-07-1974
1743965,
1743991,30-03-1976
1744041,
1744128,
1744135,
1744237,
1744291,
1744293,
1744333,
1744390,
1744425,
1744534,01-10-1993
1744604,
1744697,
1744724,
1744751,
1744821,
1744979,
1745019,21-06-1974
1745046,
1745052,28-11-1992
1745079,11-03-1972
1745119,
1745150,
1745154,
1745176,04-04-1981
1745190,
1745202,
1745215,
1745216,01-01-1965
1745222,
1745224,15-08-1982
1745236,
1745277,02-09-1979
1745298,
1745349,
1745426,05-01-1957
1745427,15-12-1978
1745451,01-11-1995
1745486,
1745513,19-12-1963
1745562,
1745579,
1745589,
1745639,
1745640,
1745642,
1745700,01-06-1972
1745736,05-12-1975
1745743,03-12-1982
1745779,
1745937,22-07-1973
1745943,
1745945,
1745950,
1745951,
1745954,
1745959,
1745965,15-06-1955
1745972,
1745975,28-09-1963
1746009,
1746034,14-02-1967
1746046,
1746068,
1746130,
1746137,
1746141,01-04-1981
1746156,
1746160,18-09-1967
1746165,
1746167,
1746168,
1746191,
1746202,
1746217,
1746295,
1746309,
1746326,
1746358,
1746379,11-09-1979
1746383,
1746537,22-05-1972
1746572,
1746579,27-03-1979
1746632,21-05-1990
1746657,
1746665,
1746705,11-04-1996
1746750,
1746798,
1746827,
1746859,
1746888,
1746921,
1746948,
1746955,"1973 in Lienz, Tirol, Austria"
1746963,
1746980,20-03-1983
1746997,"1970 in Oldham, Lancashire, England, UK"
1747013,18-03-1979
1747075,
1747121,
1747140,
1747161,
1747190,
1747194,
1747206,
1747215,1971
1747265,
1747271,06-01-1968
1747294,
1747300,
1747318,
1747332,
1747377,30-12-1970
1747394,
1747401,
1747426,07-10-1974
1747428,1946 in Taiwan
1747436,27-05-1968
1747442,
1747510,
